"postId","title","description","location","salary","experience","typeOfWork","companyId","companyName","cityName","industryNames","createDate","expireDate","logo"
"6a98b122-1363-11f0-8a60-0a0027000011","Kỹ sư Thiết kế Ghế Tự điều chỉnh","Thiết kế ghế xe tự điều chỉnh, tích hợp cảm biến áp suất và kiểm tra độ thoải mái. Phối hợp với đội sản xuất để đảm bảo tiện nghi.","693 Đường Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh","26000000","2 năm","Toàn thời gian","df5b6d5c-55ef-4ca8-85cd-3ab8c0c8bc4b","CÔNG TY TNHH MERCEDES-BENZ VIỆT NAM","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743994513/images_mrqib9.jpg"
"6a98b218-1363-11f0-8a60-0a0027000011","Kỹ sư Phát triển Hệ thống Giảm Khí thải","Phát triển hệ thống giảm khí thải, tích hợp bộ lọc DPF và kiểm tra mức khí thải. Thử nghiệm thực tế và hỗ trợ sản xuất hàng loạt.","693 Đường Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh","30000000","3 năm","Toàn thời gian","df5b6d5c-55ef-4ca8-85cd-3ab8c0c8bc4b","CÔNG TY TNHH MERCEDES-BENZ VIỆT NAM","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743994513/images_mrqib9.jpg"
"6a98b33f-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Lắp đặt Giám sát","Lắp đặt camera giám sát trong xe. Kiểm tra chất lượng hình ảnh. Đấu nối hệ thống điện. Hỗ trợ khách hàng. Đảm bảo tính ổn định.","693 Đường Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh","14000000","1 năm","Toàn thời gian","df5b6d5c-55ef-4ca8-85cd-3ab8c0c8bc4b","CÔNG TY TNHH MERCEDES-BENZ VIỆT NAM","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743994513/images_mrqib9.jpg"
"6a98b4d9-1363-11f0-8a60-0a0027000011","Kỹ sư Nghiên cứu Lái Tự động","Nghiên cứu công nghệ lái tự động cấp 3. Tích hợp AI và cảm biến. Kiểm tra độ an toàn lái. Thử nghiệm thực tế. Lập báo cáo nghiên cứu.","693 Đường Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh","35000000","4 năm","Toàn thời gian","df5b6d5c-55ef-4ca8-85cd-3ab8c0c8bc4b","CÔNG TY TNHH MERCEDES-BENZ VIỆT NAM","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743994513/images_mrqib9.jpg"
"6a98b5ed-1363-11f0-8a60-0a0027000011","Kỹ sư Hệ thống Định hướng","Thiết kế hệ thống định hướng tiên tiến. Tích hợp GPS và la bàn số. Kiểm tra độ chính xác định vị. Hỗ trợ nhóm phần mềm. Đảm bảo tính ổn định.","693 Đường Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh","30000000","3 năm","Toàn thời gian","df5b6d5c-55ef-4ca8-85cd-3ab8c0c8bc4b","CÔNG TY TNHH MERCEDES-BENZ VIỆT NAM","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743994513/images_mrqib9.jpg"
"6a98b7ff-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Sửa chữa Ghế","Sửa chữa ghế xe điện và cơ khí. Kiểm tra cơ chế điều chỉnh. Thay thế linh kiện hỏng. Đảm bảo ghế hoạt động tốt. Hỗ trợ khách hàng.","693 Đường Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh","14000000","1 năm","Toàn thời gian","df5b6d5c-55ef-4ca8-85cd-3ab8c0c8bc4b","CÔNG TY TNHH MERCEDES-BENZ VIỆT NAM","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743994513/images_mrqib9.jpg"
"6a98b937-1363-11f0-8a60-0a0027000011","Nhân viên Thiết kế An toàn Thụ động","Thiết kế đai an toàn và túi khí. Kiểm tra hiệu quả bảo vệ. Tối ưu hóa vật liệu an toàn. Phối hợp với đội sản xuất. Đảm bảo tiêu chuẩn.","693 Đường Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh","31000000","3 năm","Toàn thời gian","df5b6d5c-55ef-4ca8-85cd-3ab8c0c8bc4b","CÔNG TY TNHH MERCEDES-BENZ VIỆT NAM","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743994513/images_mrqib9.jpg"
"6a98ba62-1363-11f0-8a60-0a0027000011","Kỹ sư Điều khiển Tự động","Phát triển hệ thống điều khiển tự động. Tích hợp ECU và cảm biến. Kiểm tra phản ứng hệ thống. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","32000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98bb98-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Lắp đặt Đèn Nội thất","Lắp đặt đèn LED nội thất xe. Kiểm tra hiệu ứng ánh sáng. Đấu nối hệ thống điện. Hỗ trợ khách hàng. Đảm bảo thẩm mỹ.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","14000000","1 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98bca7-1363-11f0-8a60-0a0027000011","Kỹ sư Nghiên cứu Phân phối Phanh","Nghiên cứu công nghệ phân phối lực phanh. Kiểm tra hiệu suất phanh. Đề xuất cải tiến hệ thống. Thử nghiệm thực tế. Lập báo cáo nghiên cứu.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","32000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98bdaa-1363-11f0-8a60-0a0027000011","Kỹ sư Điều khiển Giọng nói","Thiết kế hệ thống nhận diện giọng nói. Tích hợp AI và phần mềm. Kiểm tra độ chính xác lệnh. Hỗ trợ nhóm phần mềm. Đảm bảo tiện lợi.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","31000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98beaa-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Sửa chữa Định vị","Sửa chữa GPS và hệ thống định vị. Kiểm tra tín hiệu vệ tinh. Thay thế linh kiện hỏng. Đảm bảo định vị chính xác. Hỗ trợ khách hàng.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","14000000","1 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98bfb9-1363-11f0-8a60-0a0027000011","Nhân viên Thiết kế Cửa Tự động","Thiết kế cửa xe tự động đóng mở. Tích hợp cảm biến an toàn. Kiểm tra cơ chế hoạt động. Phối hợp với đội sản xuất. Đảm bảo tiện nghi.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","26000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98c0cf-1363-11f0-8a60-0a0027000011","Kỹ sư Kiểm soát Tốc độ Thích ứng","Phát triển hệ thống kiểm soát tốc độ thích ứng. Tích hợp radar và camera. Kiểm tra phản ứng tốc độ. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","32000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98c1d1-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Lắp đặt Tăng áp","Lắp đặt turbo cho động cơ. Kiểm tra hiệu suất tăng áp. Đấu nối hệ thống ống xả. Hỗ trợ thử nghiệm. Đảm bảo tính ổn định.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","15000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98c50a-1363-11f0-8a60-0a0027000011","Kỹ sư Nghiên cứu Phanh Tự động","Nghiên cứu công nghệ phanh khẩn cấp. Tích hợp cảm biến và AI. Kiểm tra phản ứng phanh. Thử nghiệm thực tế. Lập báo cáo nghiên cứu.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","32000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98c721-1363-11f0-8a60-0a0027000011","Kỹ sư Hỗ trợ Đường dốc","Thiết kế hệ thống hỗ trợ khởi hành ngang dốc. Tích hợp cảm biến và ECU. Kiểm tra hiệu suất trên dốc. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","30000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98cf86-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Sửa chữa Tăng áp","Sửa chữa turbo và supercharger. Kiểm tra áp suất tăng áp. Thay thế linh kiện hỏng. Đảm bảo động cơ hoạt động tốt. Hỗ trợ khách hàng.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","15000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98d0ec-1363-11f0-8a60-0a0027000011","Nhân viên Thiết kế Điều hòa Thông minh","Thiết kế điều hòa tự động đa vùng. Tích hợp cảm biến nhiệt độ. Kiểm tra hiệu suất làm mát. Phối hợp với đội sản xuất. Đảm bảo tiện nghi.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","31000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98d202-1363-11f0-8a60-0a0027000011","Kỹ sư Điều khiển Hành trình","Phát triển hệ thống kiểm soát hành trình thông minh. Tích hợp radar và cảm biến. Kiểm tra phản ứng tốc độ. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","31000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98d8d6-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Lắp đặt Nhận diện","Lắp đặt camera nhận diện biển báo. Kiểm tra kết nối hệ thống. Đấu nối phần mềm AI. Hỗ trợ thử nghiệm. Đảm bảo tính chính xác.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","15000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98dc97-1363-11f0-8a60-0a0027000011","Kỹ sư Nghiên cứu Lái Điện","Nghiên cứu công nghệ lái bằng dây. Tích hợp cảm biến và phần mềm. Kiểm tra độ chính xác lái. Thử nghiệm thực tế. Lập báo cáo nghiên cứu.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","32000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98de95-1363-11f0-8a60-0a0027000011","Kỹ sư Giám sát Điểm mù","Thiết kế hệ thống phát hiện điểm mù. Tích hợp radar và camera. Kiểm tra độ chính xác cảnh báo. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","31000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98dfb4-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Sửa chữa HUD","Sửa chữa màn hình hiển thị trên kính lái. Kiểm tra kết nối phần mềm. Thay thế linh kiện hỏng. Đảm bảo hiển thị rõ nét. Hỗ trợ khách hàng.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","15000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e0d1-1363-11f0-8a60-0a0027000011","Nhân viên Thiết kế Đèn Nội thất","Thiết kế đèn nội thất đa màu. Tích hợp cảm biến ánh sáng. Kiểm tra hiệu ứng thẩm mỹ. Phối hợp với đội sản xuất. Đảm bảo trải nghiệm.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","26000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e204-1363-11f0-8a60-0a0027000011","Kỹ sư Điều khiển Từ xa","Phát triển hệ thống điều khiển xe qua ứng dụng. Tích hợp kết nối 5G. Kiểm tra bảo mật lệnh. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","32000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e30a-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Lắp đặt Cảnh báo","Lắp đặt cảm biến cảnh báo va chạm. Kiểm tra tín hiệu cảnh báo. Đấu nối hệ thống điện. Hỗ trợ thử nghiệm. Đảm bảo an toàn.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","15000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e42d-1363-11f0-8a60-0a0027000011","Kỹ sư Nghiên cứu Tự hành Cấp cao","Nghiên cứu công nghệ tự hành cấp 4. Tích hợp AI và cảm biến LIDAR. Kiểm tra an toàn tự hành. Thử nghiệm thực tế. Lập báo cáo nghiên cứu.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","40000000","4 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e672-1363-11f0-8a60-0a0027000011","Kỹ sư Giám sát Người lái","Thiết kế hệ thống giám sát trạng thái tài xế. Tích hợp camera và AI. Kiểm tra độ chính xác cảnh báo. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","31000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e785-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Sửa chữa Cửa sổ","Sửa chữa cửa sổ điện và cơ khí. Kiểm tra cơ chế nâng hạ. Thay thế linh kiện hỏng. Đảm bảo cửa sổ hoạt động tốt. Hỗ trợ khách hàng.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","14000000","1 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Cơ khí/Điện - điện tử | Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e885-1363-11f0-8a60-0a0027000011","Nhân viên Thiết kế Dẫn hướng","Thiết kế hệ thống dẫn hướng giao thông. Tích hợp bản đồ và GPS. Kiểm tra độ chính xác dẫn đường. Phối hợp với đội sản xuất. Đảm bảo tiện lợi.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","26000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98e9a7-1363-11f0-8a60-0a0027000011","Kỹ sư Kiểm soát Độ bám","Phát triển hệ thống kiểm soát độ bám. Tích hợp cảm biến và ECU. Kiểm tra hiệu suất trên địa hình. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","31000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98ead8-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Lắp đặt HUD","Lắp đặt màn hình hiển thị trên kính lái. Kiểm tra kết nối phần mềm. Đấu nối hệ thống điện. Hỗ trợ thử nghiệm. Đảm bảo hiển thị rõ nét.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","15000000","2 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98ebd5-1363-11f0-8a60-0a0027000011","Kỹ sư Nghiên cứu Tự hành Đô thị","Nghiên cứu công nghệ tự hành trong đô thị. Tích hợp AI và cảm biến. Kiểm tra hiệu suất giao thông. Thử nghiệm thực tế. Lập báo cáo nghiên cứu.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","40000000","4 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98ecd7-1363-11f0-8a60-0a0027000011","Kỹ sư Điều khiển Ghế","Thiết kế hệ thống ghế tự động điều chỉnh. Tích hợp cảm biến và phần mềm. Kiểm tra độ thoải mái. Thử nghiệm thực tế. Hỗ trợ sản xuất.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","30000000","3 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
"6a98edd2-1363-11f0-8a60-0a0027000011","Kỹ thuật viên Sửa chữa Giám sát","Sửa chữa camera giám sát trong xe. Kiểm tra chất lượng hình ảnh. Thay thế linh kiện hỏng. Đảm bảo hệ thống hoạt động tốt. Hỗ trợ khách hàng.","202 Đường Nguyễn Huệ, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành phố Hồ Chí Minh","14000000","1 năm","Toàn thời gian","0d6e0e2b-f3e9-43b5-860b-6aea06eeac5f","CÔNG TY TNHH MTV SẢN XUẤT Ô TÔ THACO - MAZDA","Thành phố Hồ Chí Minh","Công nghệ ô tô","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743997626/images_6_kwtspr.png"
